0,20.6226,19.1227,17.4283,74.5245,18.1109,40.4201,19.8997,20.3999,17.9579,2.42147
0,11.2834,31.711,66.8066,63.8224,104.105,31.5532,19.6517,36.262,5.78918,15.6221
0,34.1047,74.4272,91.4505,53.7739,52.4828,57.3264,35.4027,4.67736,0.408295,2.05511
0,13.8992,23.8349,0.376053,5.62015,37.8121,91.8163,57.8752,49.4155,12.2718,1.90249
0,19.5649,40.6872,36.6037,46.0379,34.1904,21.2552,4.83708,15.9049,54.8145,35.4995
0,15.0464,15.7702,6.62029,22.8003,10.9844,2.87744,28.4264,29.4033,73.5577,64.0294
0,15.1416,12.7851,4.58293,18.3143,34.0456,25.0623,41.7894,21.8404,65.6301,42.8644
0,20.0868,16.1448,58.0505,50.5138,80.6688,81.4715,45.6842,38.5456,27.5699,44.0797
0,16.2021,92.9247,101.314,54.0611,28.0161,40.7266,54.4622,12.122,14.9748,9.95861
0,13.0052,15.5878,19.659,36.2855,32.0226,73.6033,102.813,31.2041,34.2992,32.0788
0,26.0253,78.8069,39.3284,54.6595,28.4263,41.6368,15.1751,22.7267,16.867,83.063
0,53.5412,75.6518,100.584,64.3422,66.6431,26.4448,15.6151,12.0397,3.7758,20.511
0,13.7226,12.907,12.3119,13.3312,72.6416,129.885,81.9455,19.15,13.5467,21.4472
0,15.2674,12.8944,19.9485,35.9548,76.737,95.6985,51.6832,41.717,32.779,27.3525
0,19.0538,56.0374,29.7565,25.5443,50.0724,43.0525,68.0706,49.4148,56.0597,19.5564
0,11.3645,18.608,55.6821,17.2219,24.7916,30.0145,4.97542,14.4884,14.8724,15.5567
0,12.1212,47.5975,32.6296,73.661,67.0398,85.3673,59.0887,28.2808,41.2842,2.27073
0,18.2767,29.3424,24.4891,24.0682,44.8762,67.1529,77.6504,50.1561,10.7431,11.5345
0,17.7835,33.3102,69.3833,89.7525,113.377,50.391,8.52021,5.69866,7.1301,16.1365
0,16.673,34.3158,126.405,69.0198,49.0959,31.7455,8.36553,27.4108,27.1135,8.28052
0,13.0216,16.8092,47.5914,27.012,24.9214,36.2082,16.5464,91.1962,48.653,57.6069
0,42.1198,64.48,61.44,26.3737,36.3717,46.1976,80.2067,17.6879,45.7984,9.23625
0,12.781,13.5485,20.1401,14.8069,26.4422,63.0617,63.8826,48.889,39.7708,8.40176
0,38.2996,33.2978,16.708,48.4944,61.6999,13.0266,48.5162,46.469,25.5978,24.499
0,13.3242,46.4042,10.1042,1.5362,0,0.404796,0.263711,21.7996,48.4961,66.7258
0,28.9587,2.21903,0.0898079,27.8033,42.7361,45.0848,48.6243,28.9509,25.0459,81.5726
0,13.424,20.3168,56.6779,80.2403,89.7631,50.158,36.3436,41.265,29.8706,5.4283
0,13.6922,64.6958,109.934,77.7822,90.0787,37.4359,18.8494,5.66937,15.6707,27.7053
0,13.1179,7.73974,13.8439,40.1516,8.98735,17.2243,65.1307,82.4063,63.2449,17.8358
0,34.3093,52.433,53.0818,55.4084,62.6574,87.4712,46.7657,19.0313,45.4697,7.73027
0,17.2148,30.8001,51.7633,17.8945,41.46,59.2256,62.5987,82.6383,28.8062,45.6773
0,12.1167,35.0947,50.527,58.2139,59.4368,25.0241,30.4828,21.5229,22.0667,46.9988
0,13.5846,29.6126,69.1767,100.726,84.5421,48.5551,28.7138,22.333,38.0001,9.63639
0,22.5217,12.716,20.3067,20.1971,40.2805,34.5344,34.7048,44.4158,59.4581,35.8162
0,13.8815,40.9279,50.1283,21.0259,116.182,45.8531,46.8957,22.4209,19.4538,29.8632
0,22.3622,56.2013,69.8759,83.3239,62.1296,42.2216,50.0836,9.59246,36.7972,27.2562
0,14.7526,20.3441,16.0162,38.9716,91.7386,74.3076,61.8076,36.7542,8.78228,4.56834
0,19.8246,13.3859,38.2243,15.2092,80.621,67.7397,49.782,16.9603,46.4641,21.6592
0,28.5436,47.6361,60.3602,125.755,24.8681,2.78434,21.6769,42.6059,47.5593,30.7987
0,12.1813,18.3514,46.6117,73.356,72.776,36.2645,39.8731,30.5253,22.2224,33.4658
0,31.9557,17.003,39.4196,69.8513,49.8552,72.9435,48.3724,51.2051,25.4351,26.0158
0,18.0951,15.3545,35.3194,57.0262,91.6389,42.1643,20.6345,30.5479,53.6494,55.2184
0,19.4908,57.4023,106.364,56.4661,61.8691,49.5081,56.4107,21.8779,12.5653,2.20029
0,19.1608,23.583,25.9406,58.6259,45.3661,101.306,19.5088,41.2935,60.1282,31.9785
0,11.8306,35.2821,58.611,27.0806,54.4642,47.9127,28.058,37.1927,18.2884,36.3404
0,13.2398,24.7539,51.585,37.0872,53.1084,46.4731,51.6961,9.79061,5.61119,24.3847
0,12.3944,12.4986,37.3273,29.0429,63.0733,43.5154,47.4918,99.1671,47.7864,16.4977
0,13.3784,45.1208,66.5908,57.3519,43.1232,44.281,41.7216,47.0219,16.355,4.2626
0,28.5547,18.9011,34.6222,133.159,60.6176,60.6854,25.6543,2.8597,14.5839,1.40898
0,17.9192,46.2124,28.707,48.5271,72.7217,21.3994,10.5649,5.76408,13.1168,10.9887
0,29.0954,58.6286,109.696,119.005,40.6248,30.0827,50.9126,20.7508,3.65102,5.50865
0,27.0348,36.0433,50.4255,64.8979,103.727,49.3139,24.5828,37.8091,32.5085,4.11056
0,12.1345,14.6097,19.391,40.8723,54.5886,105.849,47.236,40.3993,26.4639,12.8257
0,13.3663,26.499,14.7755,2.50585,1.35426,15.6226,77.067,42.5924,34.4691,44.5656
0,12.9426,25.452,37.9087,52.514,86.3201,42.3932,41.9155,29.6342,14.9547,1.07581
0,15.0328,56.774,31.1572,41.4429,20.2432,18.665,3.80446,5.8705,15.183,22.226
0,31.6016,68.6701,50.5112,28.852,40.3992,87.2626,97.6535,28.7416,14.9533,14.5454
0,13.0139,29.0707,42.1371,59.0596,81.348,46.953,40.8112,46.5832,42.5159,21.5116
0,15.0656,26.9158,32.5585,87.958,88.7679,25.8241,22.5266,8.36022,32.093,42.4384
0,11.9846,33.2245,58.3308,65.3231,63.4693,51.5829,59.1823,45.0547,18.6539,13.209
0,27.8176,48.1793,55.9887,49.6054,101.703,55.2535,20.1723,50.6313,8.85133,14.2092
0,18.3315,44.929,44.4561,46.1366,54.7493,52.7292,62.724,50.0838,23.3867,24.4129
0,15.7929,15.5239,26.2981,51.8725,17.1328,35.1174,39.357,38.0172,54.9392,36.7136
0,24.6457,6.67427,4.06576,41.575,55.0801,57.5778,87.5994,42.7705,27.318,8.21689
0,28.1694,14.0658,30.6642,64.9798,50.0287,35.2696,18.1687,30.0829,70.5868,31.134
0,15.6891,19.301,20.9486,26.4952,41.9986,43.9544,53.4451,43.8564,43.2579,5.46136
0,20.2381,46.6376,63.4757,61.902,74.9129,33.7207,56.2256,34.2594,9.68221,36.4209
